FID,FID_dhaka_,Ward_ID,PopDensity,Pop,Area,FID_dhaka1,OBJECTID,site_id,site_name,lat,long,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,pop_count
0,0,1,32644.580132800001593,183298,5.614959642740000,42,43,43,uttara_sector_7,23.869800000000001,90.400049999999993,2000.000000000000000,42,0.118450450476000,2.217853854020000,72401
1,1,2,80339.492450100005954,151868,1.890328098530000,21,22,22,mirpur_dohs,23.836990000000000,90.374240000000000,2000.000000000000000,21,0.118434841865000,0.070775587545700,5686
2,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,2000.000000000000000,37,0.118420970512000,0.049286488520500,3538
3,4,5,98890.981691199995112,118110,1.194345510380000,21,22,22,mirpur_dohs,23.836990000000000,90.374240000000000,2000.000000000000000,21,0.118434841865000,0.032478145448000,3212
4,4,5,98890.981691199995112,118110,1.194345510380000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,2000.000000000000000,37,0.118420970512000,0.108640028409000,10744
5,6,6,58389.779890899997554,163770,2.804771662200000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,2000.000000000000000,29,0.118426252770000,0.014544290054500,849
6,8,8,26705.429750899998908,111251,4.165856945110000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,2000.000000000000000,29,0.118426252770000,0.859939816335000,22965
7,8,8,26705.429750899998908,111251,4.165856945110000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,2000.000000000000000,36,0.118417056585000,0.375217321349000,10020
8,9,9,49387.283863999997266,71260,1.442881535990000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,2000.000000000000000,36,0.118417056585000,0.009462036997540,467
9,9,9,49387.283863999997266,71260,1.442881535990000,48,49,49,technical,23.782240000000002,90.351969999999994,2000.000000000000000,48,0.118408860181000,0.498945708298000,24642
10,14,29,134662.283053999999538,79305,0.588917685053000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,2000.000000000000000,2,0.118393442431000,0.054679433008200,7363
11,14,29,134662.283053999999538,79305,0.588917685053000,17,18,18,gulistan,23.719339999999999,90.416659999999993,2000.000000000000000,17,0.118379111231000,0.308281703391000,41514
12,15,15,15302.678984100000889,70615,4.614551483010000,21,22,22,mirpur_dohs,23.836990000000000,90.374240000000000,2000.000000000000000,21,0.118434841865000,1.531965004040000,23443
13,15,15,15302.678984100000889,70615,4.614551483010000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,2000.000000000000000,37,0.118420970512000,0.362046695704000,5540
14,15,15,15302.678984100000889,70615,4.614551483010000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,2000.000000000000000,38,0.118413514585000,0.180198665459000,2758
