FID,FID_dhaka_,Ward_ID,PopDensity,Pop,Area,FID_dhaka1,OBJECTID,site_id,site_name,lat,long,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,pop_count
29,16,16,30944.155345399998623,142413,4.602258436540000,22,23,23,kafrul,23.790320000000001,90.386579999999995,1250.000000000000000,22,0.074000597930800,0.149262572969000,4619
30,16,16,30944.155345399998623,142413,4.602258436540000,31,32,32,shewrapara,23.788660000000000,90.375789999999995,1250.000000000000000,31,0.074000106348100,0.251273307868000,7775
31,16,16,30944.155345399998623,142413,4.602258436540000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,1250.000000000000000,32,0.074003454345400,0.009133019793710,283
32,16,16,30944.155345399998623,142413,4.602258436540000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,1250.000000000000000,33,0.073999570238600,0.003474536247200,108
33,16,16,30944.155345399998623,142413,4.602258436540000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1250.000000000000000,37,0.074005772704100,0.004954390141500,153
34,16,16,30944.155345399998623,142413,4.602258436540000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,1250.000000000000000,38,0.074001113678100,0.016175502543400,501
35,17,17,16373.542272500000763,101829,6.219118520910000,47,48,48,jamuna_future_park,23.813110000000002,90.421040000000005,1250.000000000000000,47,0.074007353452800,1.308219957650000,21420
36,18,18,45221.806915799999842,63616,1.406754933930000,44,45,45,us_embassy,23.797440000000002,90.422719999999998,1250.000000000000000,44,0.074002707457100,0.231159112959000,10453
37,19,19,18157.673560499999439,96291,5.303047203660000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,1250.000000000000000,14,0.073995815621400,0.789486751030000,14335
38,19,19,18157.673560499999439,96291,5.303047203660000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,1250.000000000000000,38,0.074001113678100,0.030097384306900,546
39,19,19,18157.673560499999439,96291,5.303047203660000,43,44,44,baridhara,23.805040000000002,90.424139999999994,1250.000000000000000,43,0.074004960354000,0.013948951070000,253
40,19,19,18157.673560499999439,96291,5.303047203660000,44,45,45,us_embassy,23.797440000000002,90.422719999999998,1250.000000000000000,44,0.074002707457100,1.092528860490000,19838
41,20,20,2946.072639930000150,5475,1.858406315510000,12,13,13,aust,23.765640000000001,90.407079999999993,1250.000000000000000,12,0.073993292098400,0.075433850018100,222
42,20,20,2946.072639930000150,5475,1.858406315510000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,1250.000000000000000,14,0.073995815621400,0.319139259274000,940
43,21,30,133599.046796999988146,58316,0.436500120309000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.002197411318920,294
44,22,32,41317.061769499996444,42105,1.019070529140000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,1250.000000000000000,15,0.073984121284900,0.006457910551470,267
45,22,32,41317.061769499996444,42105,1.019070529140000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.789231219202000,32609
46,23,21,60010.991252200001327,96111,1.601556614790000,11,12,12,aftabnagar,23.767189999999999,90.428420000000003,1250.000000000000000,11,0.073993750583900,0.000940180768489,56
47,23,21,60010.991252200001327,96111,1.601556614790000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,1250.000000000000000,14,0.073995815621400,0.299906869190000,17998
48,23,21,60010.991252200001327,96111,1.601556614790000,44,45,45,us_embassy,23.797440000000002,90.422719999999998,1250.000000000000000,44,0.074002707457100,0.126415213582000,7586
49,24,31,37341.572967300002347,34867,0.933731421290000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1250.000000000000000,2,0.073988569868300,0.037640888360900,1406
50,24,31,37341.572967300002347,34867,0.933731421290000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.242553830013000,9057
51,25,33,50589.007429299999785,21968,0.434244534857000,1,2,2,khilgaon,23.749630000000000,90.419439999999994,1250.000000000000000,1,0.073988558345300,0.008407136206230,425
52,25,33,50589.007429299999785,21968,0.434244534857000,49,50,50,mouchak_market,23.746810000000000,90.411450000000002,1250.000000000000000,49,0.073987724862300,0.001902816812240,96
53,28,36,46265.166714799997862,59639,1.289069168770000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,1250.000000000000000,15,0.073984121284900,0.334288186665000,15466
54,28,36,46265.166714799997862,59639,1.289069168770000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.110946433957000,5133
55,28,36,46265.166714799997862,59639,1.289069168770000,49,50,50,mouchak_market,23.746810000000000,90.411450000000002,1250.000000000000000,49,0.073987724862300,0.019013622949200,880
56,30,25,114225.504994000002625,113273,0.991661188157000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1250.000000000000000,2,0.073988569868300,0.082305897475200,9401
57,30,25,114225.504994000002625,113273,0.991661188157000,4,5,5,riazbag_cemetery,23.752630000000000,90.426299999999998,1250.000000000000000,4,0.073989444892800,0.019126318438800,2185
58,31,26,43960.932245600000897,86931,1.977460339430000,4,5,5,riazbag_cemetery,23.752630000000000,90.426299999999998,1250.000000000000000,4,0.073989444892800,0.124318190917000,5465
59,31,26,43960.932245600000897,86931,1.977460339430000,10,11,11,banasree_road2,23.765070000000001,90.426479999999998,1250.000000000000000,10,0.073993124154400,0.000083721640224,4
60,31,26,43960.932245600000897,86931,1.977460339430000,11,12,12,aftabnagar,23.767189999999999,90.428420000000003,1250.000000000000000,11,0.073993750583900,0.023481965788500,1032
61,32,27,92721.029031099998974,82701,0.891933586849000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1250.000000000000000,2,0.073988569868300,0.138099163777000,12805
62,34,34,76723.585749200006831,59999,0.782015066346000,1,2,2,khilgaon,23.749630000000000,90.419439999999994,1250.000000000000000,1,0.073988558345300,0.007498266172600,575
63,34,34,76723.585749200006831,59999,0.782015066346000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1250.000000000000000,2,0.073988569868300,0.023578393264700,1809
64,36,37,33421.159174000000348,103274,3.090078338170000,0,1,1,moghbazar,23.747299999999999,90.411569999999998,1250.000000000000000,0,0.073987869365100,0.001793701975290,60
65,36,37,33421.159174000000348,103274,3.090078338170000,12,13,13,aust,23.765640000000001,90.407079999999993,1250.000000000000000,12,0.073993292098400,0.417287012013000,13946
66,36,37,33421.159174000000348,103274,3.090078338170000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,1250.000000000000000,16,0.073987027471600,0.000018864738977,1
67,36,37,33421.159174000000348,103274,3.090078338170000,35,36,36,farmgate,23.757030000000000,90.390280000000004,1250.000000000000000,35,0.073990745663000,0.183706046773000,6140
68,37,38,90409.397911299995030,99727,1.103060105520000,12,13,13,aust,23.765640000000001,90.407079999999993,1250.000000000000000,12,0.073993292098400,0.246832123061000,22316
69,37,38,90409.397911299995030,99727,1.103060105520000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,1250.000000000000000,18,0.073993220902000,0.006602428733720,597
70,37,38,90409.397911299995030,99727,1.103060105520000,35,36,36,farmgate,23.757030000000000,90.390280000000004,1250.000000000000000,35,0.073990745663000,0.143681147960000,12990
71,38,39,58242.564720700000180,67876,1.165401975780000,35,36,36,farmgate,23.757030000000000,90.390280000000004,1250.000000000000000,35,0.073990745663000,0.378338492624000,22035
72,39,40,20751.195172899999307,71589,3.449873580950000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,1250.000000000000000,18,0.073993220902000,1.013098853420000,21023
73,40,41,67153.519247400006861,65984,0.982584393781000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,1250.000000000000000,18,0.073993220902000,0.073853445691500,4960
74,40,41,67153.519247400006861,65984,0.982584393781000,31,32,32,shewrapara,23.788660000000000,90.375789999999995,1250.000000000000000,31,0.074000106348100,0.299903548551000,20140
75,40,41,67153.519247400006861,65984,0.982584393781000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,1250.000000000000000,33,0.073999570238600,0.202199536580000,13578
76,41,42,90046.213838800002122,54739,0.607898962837000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1250.000000000000000,40,0.073992951686100,0.607898962837000,54739
77,42,43,110179.980599000002258,186639,1.693946568020000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,1250.000000000000000,33,0.073999570238600,0.017811628492900,1962
78,42,43,110179.980599000002258,186639,1.693946568020000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1250.000000000000000,40,0.073992951686100,0.786330604835000,86638
79,42,43,110179.980599000002258,186639,1.693946568020000,48,49,49,technical,23.782240000000002,90.351969999999994,1250.000000000000000,48,0.073998205064900,0.262729753244000,28948
80,43,44,92727.889606500000809,51384,0.554137490005000,28,29,29,shangsad_bhaban,23.758400000000002,90.380060000000000,1250.000000000000000,28,0.073991150685700,0.000192439159856,18
81,43,44,92727.889606500000809,51384,0.554137490005000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1250.000000000000000,40,0.073992951686100,0.546984190656000,50721
82,44,45,54265.061513499997091,72973,1.344751078590000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,1250.000000000000000,18,0.073993220902000,0.001465907465020,80
83,44,45,54265.061513499997091,72973,1.344751078590000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,1250.000000000000000,19,0.073987833930400,0.004461782834660,242
84,44,45,54265.061513499997091,72973,1.344751078590000,28,29,29,shangsad_bhaban,23.758400000000002,90.380060000000000,1250.000000000000000,28,0.073991150685700,0.058925427124700,3198
85,44,45,54265.061513499997091,72973,1.344751078590000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1250.000000000000000,40,0.073992951686100,0.298224164993000,16183
86,45,48,94861.147371800005203,128921,1.359049553710000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,1250.000000000000000,25,0.073985249093500,0.734775472061000,69702
87,46,49,32086.970946400000685,72449,2.257894648920000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,1250.000000000000000,19,0.073987833930400,0.077493490134300,2487
88,46,49,32086.970946400000685,72449,2.257894648920000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,1250.000000000000000,25,0.073985249093500,0.019380533335700,622
89,47,46,21036.586271399999532,114756,5.455067591270000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1250.000000000000000,40,0.073992951686100,1.823311332660000,38356
90,48,47,82900.772416299994802,106548,1.285247373390000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,1250.000000000000000,19,0.073987833930400,0.062449967597200,5177
91,48,47,82900.772416299994802,106548,1.285247373390000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,1250.000000000000000,25,0.073985249093500,0.016049699785100,1331
92,48,47,82900.772416299994802,106548,1.285247373390000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1250.000000000000000,40,0.073992951686100,0.003616111859750,300
93,51,52,29181.469655699998839,49523,1.697070112790000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,1250.000000000000000,25,0.073985249093500,0.086062035418300,2511
94,52,56,18184.052308199999970,38201,2.100796860490000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,1250.000000000000000,15,0.073984121284900,0.161507808231000,2937
95,52,56,18184.052308199999970,38201,2.100796860490000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1250.000000000000000,26,0.073979743735200,0.002924368565940,53
96,53,53,30487.473478100000648,55920,1.834195937560000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,1250.000000000000000,15,0.073984121284900,0.003541597908320,108
97,53,53,30487.473478100000648,55920,1.834195937560000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,1250.000000000000000,16,0.073987027471600,0.004720951351300,144
98,54,54,69298.017877999998746,74069,1.068847310040000,12,13,13,aust,23.765640000000001,90.407079999999993,1250.000000000000000,12,0.073993292098400,0.008741428780310,606
99,54,54,69298.017877999998746,74069,1.068847310040000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,1250.000000000000000,16,0.073987027471600,0.030019510242100,2080
100,57,58,93831.845987699998659,84519,0.900749624078000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,1250.000000000000000,20,0.073981960081400,0.110171490447000,10338
101,57,58,93831.845987699998659,84519,0.900749624078000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,1250.000000000000000,25,0.073985249093500,0.196090121532000,18399
102,58,59,83325.712131099993712,48875,0.586553642927000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,1250.000000000000000,20,0.073981960081400,0.008266582514090,689
103,59,60,157213.536602999985917,66470,0.422800742457000,24,25,25,lalbag,23.720009999999998,90.387050000000002,1250.000000000000000,24,0.073979811580800,0.126952997154000,19959
104,64,67,79372.182031699994695,35656,0.449225397202000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1250.000000000000000,26,0.073979743735200,0.220996714169000,17541
105,65,65,121434.606528999996954,58233,0.479542048715000,24,25,25,lalbag,23.720009999999998,90.387050000000002,1250.000000000000000,24,0.073979811580800,0.293404146180000,35629
106,66,66,87366.174929999993765,33613,0.384736999496000,24,25,25,lalbag,23.720009999999998,90.387050000000002,1250.000000000000000,24,0.073979811580800,0.061186905898500,5346
107,66,66,87366.174929999993765,33613,0.384736999496000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1250.000000000000000,26,0.073979743735200,0.206389725532000,18031
108,67,68,134609.543978000001516,36147,0.268532222396000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1250.000000000000000,26,0.073979743735200,0.216108414483000,29090
109,68,69,146585.830511000007391,65289,0.445397756197000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1250.000000000000000,26,0.073979743735200,0.122122081409000,17901
110,69,70,149037.117178999993484,50624,0.339673773610000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1250.000000000000000,26,0.073979743735200,0.000000421918486,0
111,70,77,96322.619328000000678,40587,0.421365202516000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.391333090631000,37694
112,71,71,110660.118767000007210,28074,0.253695733502000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1250.000000000000000,26,0.073979743735200,0.002466837290890,273
113,72,75,70545.945326100001694,38322,0.543220447651000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.539798759469000,38081
114,73,72,127085.425522000005003,26199,0.206152671657000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.019782761373900,2514
115,73,72,127085.425522000005003,26199,0.206152671657000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1250.000000000000000,26,0.073979743735200,0.055385130227500,7039
116,74,73,49182.583740000001853,18170,0.369439720696000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.010196601286800,501
117,74,73,49182.583740000001853,18170,0.369439720696000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1250.000000000000000,26,0.073979743735200,0.094836473519000,4664
118,75,74,113500.146286999995937,46140,0.406519299837000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.050267043780800,5705
119,76,76,84864.548244399993564,46434,0.547154270665000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.504075164905000,42778
120,77,78,95584.384657999995397,27882,0.291700366119000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.234359349006000,22401
121,78,79,107465.713388000003761,40043,0.372611866032000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.000388479028537,42
122,79,84,81741.009445799994865,58741,0.718623373974000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.077167750354700,6308
123,80,80,109550.423980999999912,26939,0.245905027302000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.101365460824000,11105
124,84,85,67051.634749499993632,60966,0.909239576749000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1250.000000000000000,17,0.073979613189200,0.056197067224700,3768
125,90,91,5792.441375649999827,94573,16.326967139899999,22,23,23,kafrul,23.790320000000001,90.386579999999995,1250.000000000000000,22,0.074000597930800,0.036433311117600,211
126,90,91,5792.441375649999827,94573,16.326967139899999,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,1250.000000000000000,38,0.074001113678100,0.377319024819000,2186
127,90,91,5792.441375649999827,94573,16.326967139899999,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,1250.000000000000000,41,0.074020177773200,0.625507564817000,3623
128,90,91,5792.441375649999827,94573,16.326967139899999,43,44,44,baridhara,23.805040000000002,90.424139999999994,1250.000000000000000,43,0.074004960354000,0.003663591731170,21
129,90,91,5792.441375649999827,94573,16.326967139899999,45,46,46,airport,23.853190000000001,90.405980000000000,1250.000000000000000,45,0.074019256152300,0.579497952236000,3357
130,90,91,5792.441375649999827,94573,16.326967139899999,47,48,48,jamuna_future_park,23.813110000000002,90.421040000000005,1250.000000000000000,47,0.074007353452800,0.934634492970000,5414
131,0,1,32644.580132800001593,183298,5.614959642740000,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,1250.000000000000000,41,0.074020177773200,0.626271302241000,20444
132,0,1,32644.580132800001593,183298,5.614959642740000,42,43,43,uttara_sector_7,23.869800000000001,90.400049999999993,1250.000000000000000,42,0.074024196796300,0.626271302241000,20444
133,0,1,32644.580132800001593,183298,5.614959642740000,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,1250.000000000000000,41,0.074020177773200,0.261008624806000,8521
134,0,1,32644.580132800001593,183298,5.614959642740000,45,46,46,airport,23.853190000000001,90.405980000000000,1250.000000000000000,45,0.074019256152300,0.261008624806000,8521
135,1,2,80339.492450100005954,151868,1.890328098530000,21,22,22,mirpur_dohs,23.836990000000000,90.374240000000000,1250.000000000000000,21,0.074014442151500,0.039286594238100,3156
136,1,2,80339.492450100005954,151868,1.890328098530000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1250.000000000000000,29,0.074009074917000,0.039286594238100,3156
137,1,2,80339.492450100005954,151868,1.890328098530000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1250.000000000000000,23,0.074007035874900,0.111860613228000,8987
138,1,2,80339.492450100005954,151868,1.890328098530000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1250.000000000000000,29,0.074009074917000,0.111860613228000,8987
139,2,3,71784.943147600002703,94664,1.318716653510000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1250.000000000000000,23,0.074007035874900,0.240314011858000,17251
140,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1250.000000000000000,37,0.074005772704100,0.240314011858000,17251
141,2,3,71784.943147600002703,94664,1.318716653510000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1250.000000000000000,29,0.074009074917000,0.000054089681508,4
142,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1250.000000000000000,37,0.074005772704100,0.000054089681508,4
143,2,3,71784.943147600002703,94664,1.318716653510000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,1250.000000000000000,32,0.074003454345400,0.034265699470100,2460
144,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1250.000000000000000,37,0.074005772704100,0.034265699470100,2460
145,3,4,66722.266262200006167,75246,1.127749463790000,22,23,23,kafrul,23.790320000000001,90.386579999999995,1250.000000000000000,22,0.074000597930800,0.163137648656000,10885
146,3,4,66722.266262200006167,75246,1.127749463790000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,1250.000000000000000,38,0.074001113678100,0.163137648656000,10885
147,3,4,66722.266262200006167,75246,1.127749463790000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,1250.000000000000000,32,0.074003454345400,0.052736668424800,3519
148,3,4,66722.266262200006167,75246,1.127749463790000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1250.000000000000000,37,0.074005772704100,0.052736668424800,3519
149,4,5,98890.981691199995112,118110,1.194345510380000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1250.000000000000000,23,0.074007035874900,0.122637673520000,12128
150,4,5,98890.981691199995112,118110,1.194345510380000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1250.000000000000000,29,0.074009074917000,0.122637673520000,12128
151,4,5,98890.981691199995112,118110,1.194345510380000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1250.000000000000000,29,0.074009074917000,0.001936265277360,191
152,4,5,98890.981691199995112,118110,1.194345510380000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1250.000000000000000,37,0.074005772704100,0.001936265277360,191
153,5,12,138390.602130000013858,116544,0.842138109139000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,1250.000000000000000,32,0.074003454345400,0.176867851764000,24477
154,5,12,138390.602130000013858,116544,0.842138109139000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1250.000000000000000,36,0.074003326950000,0.176867851764000,24477
155,5,12,138390.602130000013858,116544,0.842138109139000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,1250.000000000000000,33,0.073999570238600,0.078902550844400,10919
156,5,12,138390.602130000013858,116544,0.842138109139000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1250.000000000000000,36,0.074003326950000,0.078902550844400,10919
157,5,12,138390.602130000013858,116544,0.842138109139000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1250.000000000000000,36,0.074003326950000,0.012565013950000,1739
158,5,12,138390.602130000013858,116544,0.842138109139000,48,49,49,technical,23.782240000000002,90.351969999999994,1250.000000000000000,48,0.073998205064900,0.012565013950000,1739
159,6,6,58389.779890899997554,163770,2.804771662200000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1250.000000000000000,23,0.074007035874900,1.051902222160000,61420
160,6,6,58389.779890899997554,163770,2.804771662200000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1250.000000000000000,29,0.074009074917000,1.051902222160000,61420
