FID,FID_dhaka_,Ward_ID,PopDensity,Pop,Area,FID_dhaka1,OBJECTID,site_id,site_name,lat,long,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,pop_count
69,36,37,33421.159174000000348,103274,3.090078338170000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,500.000000000000000,14,0.029604177998800,0.008145716689110,272
70,36,37,33421.159174000000348,103274,3.090078338170000,35,36,36,farmgate,23.757030000000000,90.390280000000004,500.000000000000000,35,0.029602149715300,0.018202165730400,608
71,38,39,58242.564720700000180,67876,1.165401975780000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,500.000000000000000,16,0.029600662219000,0.004274388626890,249
72,38,39,58242.564720700000180,67876,1.165401975780000,35,36,36,farmgate,23.757030000000000,90.390280000000004,500.000000000000000,35,0.029602149715300,0.468185736901000,27268
73,39,40,20751.195172899999307,71589,3.449873580950000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,500.000000000000000,18,0.029603140219200,0.704489075920000,14619
74,39,40,20751.195172899999307,71589,3.449873580950000,27,28,28,square_hospital,23.752389999999998,90.381119999999996,500.000000000000000,27,0.029601601008800,0.120219394331000,2495
75,39,40,20751.195172899999307,71589,3.449873580950000,28,29,29,shangsad_bhaban,23.758400000000002,90.380060000000000,500.000000000000000,28,0.029602311862600,0.421703238909000,8751
76,39,40,20751.195172899999307,71589,3.449873580950000,35,36,36,farmgate,23.757030000000000,90.390280000000004,500.000000000000000,35,0.029602149715300,0.300493501590000,6236
77,41,42,90046.213838800002122,54739,0.607898962837000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,500.000000000000000,40,0.029603032581800,0.236592512962000,21304
78,42,43,110179.980599000002258,186639,1.693946568020000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,500.000000000000000,40,0.029603032581800,0.128710168607000,14181
79,43,44,92727.889606500000809,51384,0.554137490005000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,500.000000000000000,40,0.029603032581800,0.068469339124400,6349
80,45,48,94861.147371800005203,128921,1.359049553710000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,500.000000000000000,25,0.029599950762300,0.149332193119000,14166
81,46,49,32086.970946400000685,72449,2.257894648920000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,500.000000000000000,19,0.029600984898500,0.508177066595000,16306
82,46,49,32086.970946400000685,72449,2.257894648920000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,500.000000000000000,25,0.029599950762300,0.346879197317000,11130
83,46,49,32086.970946400000685,72449,2.257894648920000,27,28,28,square_hospital,23.752389999999998,90.381119999999996,500.000000000000000,27,0.029601601008800,0.030676780268200,984
84,47,46,21036.586271399999532,114756,5.455067591270000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,500.000000000000000,40,0.029603032581800,0.353065038184000,7427
85,49,50,119719.773883999994723,79983,0.668085124163000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,500.000000000000000,16,0.029600662219000,0.001832219815360,219
86,49,50,119719.773883999994723,79983,0.668085124163000,30,31,31,elephant_road,23.739550000000001,90.389120000000005,500.000000000000000,30,0.029600083091000,0.104594764015000,12522
87,50,51,24434.355387899999187,20186,0.826131881914000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,500.000000000000000,19,0.029600984898500,0.074626756404300,1823
88,50,51,24434.355387899999187,20186,0.826131881914000,27,28,28,square_hospital,23.752389999999998,90.381119999999996,500.000000000000000,27,0.029601601008800,0.265283257707000,6482
89,50,51,24434.355387899999187,20186,0.826131881914000,28,29,29,shangsad_bhaban,23.758400000000002,90.380060000000000,500.000000000000000,28,0.029602311862600,0.116161243938000,2838
90,51,52,29181.469655699998839,49523,1.697070112790000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,500.000000000000000,25,0.029599950762300,0.290650819544000,8482
91,51,52,29181.469655699998839,49523,1.697070112790000,30,31,31,elephant_road,23.739550000000001,90.389120000000005,500.000000000000000,30,0.029600083091000,0.456844717865000,13331
92,51,52,29181.469655699998839,49523,1.697070112790000,34,35,35,new_market,23.732530000000001,90.383830000000003,500.000000000000000,34,0.029599253643500,0.387811233236000,11317
93,52,56,18184.052308199999970,38201,2.100796860490000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,500.000000000000000,15,0.029599499211700,0.557792877742000,10143
94,52,56,18184.052308199999970,38201,2.100796860490000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,500.000000000000000,16,0.029600662219000,0.031979203641800,582
95,52,56,18184.052308199999970,38201,2.100796860490000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,500.000000000000000,26,0.029597747958100,0.045166547758000,821
96,52,56,18184.052308199999970,38201,2.100796860490000,39,40,40,buet,23.726310000000002,90.392529999999994,500.000000000000000,39,0.029598518996300,0.074632517235800,1357
97,52,56,18184.052308199999970,38201,2.100796860490000,46,47,47,tsc_du,23.732540000000000,90.395139999999998,500.000000000000000,46,0.029599254659300,0.073578326899200,1338
98,53,53,30487.473478100000648,55920,1.834195937560000,0,1,1,moghbazar,23.747299999999999,90.411569999999998,500.000000000000000,0,0.029600998927600,0.000761917155246,23
99,53,53,30487.473478100000648,55920,1.834195937560000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,500.000000000000000,15,0.029599499211700,0.120357033094000,3669
100,53,53,30487.473478100000648,55920,1.834195937560000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,500.000000000000000,16,0.029600662219000,0.370999615483000,11311
101,53,53,30487.473478100000648,55920,1.834195937560000,49,50,50,mouchak_market,23.746810000000000,90.411450000000002,500.000000000000000,49,0.029600941213100,0.041043411739100,1251
102,54,54,69298.017877999998746,74069,1.068847310040000,0,1,1,moghbazar,23.747299999999999,90.411569999999998,500.000000000000000,0,0.029600998927600,0.009371840213630,649
103,54,54,69298.017877999998746,74069,1.068847310040000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,500.000000000000000,16,0.029600662219000,0.138613746183000,9606
104,55,55,85428.704810299997916,70984,0.830915090632000,0,1,1,moghbazar,23.747299999999999,90.411569999999998,500.000000000000000,0,0.029600998927600,0.023708221641400,2025
105,55,55,85428.704810299997916,70984,0.830915090632000,6,7,7,hazipara_balur_math,23.756769999999999,90.418629999999993,500.000000000000000,6,0.029602119204600,0.003713697664000,317
106,55,55,85428.704810299997916,70984,0.830915090632000,7,8,8,dit_road,23.758279999999999,90.417959999999994,500.000000000000000,7,0.029602297672100,0.023200472876200,1982
107,55,55,85428.704810299997916,70984,0.830915090632000,8,9,9,rampura_supermarket,23.760050000000000,90.418440000000004,500.000000000000000,8,0.029602506931000,0.005210034553850,445
108,55,55,85428.704810299997916,70984,0.830915090632000,12,13,13,aust,23.765640000000001,90.407079999999993,500.000000000000000,12,0.029603168280800,0.011400668577200,974
109,55,55,85428.704810299997916,70984,0.830915090632000,13,14,14,hatirjheel_bridge2,23.767949999999999,90.413020000000003,500.000000000000000,13,0.029603441634700,0.018954851876400,1619
110,56,57,18255.572890899999038,33513,1.835768189820000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,500.000000000000000,15,0.029599499211700,0.040242014799800,735
111,56,57,18255.572890899999038,33513,1.835768189820000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,500.000000000000000,16,0.029600662219000,0.237295090271000,4332
112,56,57,18255.572890899999038,33513,1.835768189820000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,500.000000000000000,20,0.029598634637500,0.009073596563860,166
113,56,57,18255.572890899999038,33513,1.835768189820000,30,31,31,elephant_road,23.739550000000001,90.389120000000005,500.000000000000000,30,0.029600083091000,0.210945645097000,3851
114,56,57,18255.572890899999038,33513,1.835768189820000,34,35,35,new_market,23.732530000000001,90.383830000000003,500.000000000000000,34,0.029599253643500,0.060821472636000,1110
115,56,57,18255.572890899999038,33513,1.835768189820000,39,40,40,buet,23.726310000000002,90.392529999999994,500.000000000000000,39,0.029598518996300,0.245732839692000,4486
116,56,57,18255.572890899999038,33513,1.835768189820000,46,47,47,tsc_du,23.732540000000000,90.395139999999998,500.000000000000000,46,0.029599254659300,0.523367236816000,9554
117,58,59,83325.712131099993712,48875,0.586553642927000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,500.000000000000000,20,0.029598634637500,0.122119381606000,10176
118,58,59,83325.712131099993712,48875,0.586553642927000,24,25,25,lalbag,23.720009999999998,90.387050000000002,500.000000000000000,24,0.029597775192900,0.003941137352350,328
119,58,59,83325.712131099993712,48875,0.586553642927000,34,35,35,new_market,23.732530000000001,90.383830000000003,500.000000000000000,34,0.029599253643500,0.027902139173600,2325
120,59,60,157213.536602999985917,66470,0.422800742457000,24,25,25,lalbag,23.720009999999998,90.387050000000002,500.000000000000000,24,0.029597775192900,0.124839229513000,19626
121,60,63,60485.845917600003304,28525,0.471597934480000,24,25,25,lalbag,23.720009999999998,90.387050000000002,500.000000000000000,24,0.029597775192900,0.029237039091400,1768
122,60,63,60485.845917600003304,28525,0.471597934480000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,500.000000000000000,26,0.029597747958100,0.007779982093630,471
123,60,63,60485.845917600003304,28525,0.471597934480000,39,40,40,buet,23.726310000000002,90.392529999999994,500.000000000000000,39,0.029598518996300,0.200506899817000,12128
124,61,61,94881.481950799992774,29832,0.314413301591000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,500.000000000000000,20,0.029598634637500,0.002844982310730,270
125,61,61,94881.481950799992774,29832,0.314413301591000,24,25,25,lalbag,23.720009999999998,90.387050000000002,500.000000000000000,24,0.029597775192900,0.244296374620000,23179
126,62,62,49477.467457699996885,44540,0.900207756957000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,500.000000000000000,20,0.029598634637500,0.315721664640000,15621
127,62,62,49477.467457699996885,44540,0.900207756957000,24,25,25,lalbag,23.720009999999998,90.387050000000002,500.000000000000000,24,0.029597775192900,0.175656559008000,8691
128,62,62,49477.467457699996885,44540,0.900207756957000,34,35,35,new_market,23.732530000000001,90.383830000000003,500.000000000000000,34,0.029599253643500,0.059654896417400,2952
129,62,62,49477.467457699996885,44540,0.900207756957000,39,40,40,buet,23.726310000000002,90.392529999999994,500.000000000000000,39,0.029598518996300,0.064009281189500,3167
130,63,64,119768.804608000005828,24656,0.205863288698000,24,25,25,lalbag,23.720009999999998,90.387050000000002,500.000000000000000,24,0.029597775192900,0.052483005359400,6286
131,63,64,119768.804608000005828,24656,0.205863288698000,39,40,40,buet,23.726310000000002,90.392529999999994,500.000000000000000,39,0.029598518996300,0.000756606516169,91
132,64,67,79372.182031699994695,35656,0.449225397202000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,500.000000000000000,26,0.029597747958100,0.065932616570300,5233
133,65,65,121434.606528999996954,58233,0.479542048715000,24,25,25,lalbag,23.720009999999998,90.387050000000002,500.000000000000000,24,0.029597775192900,0.075027376222800,9111
134,67,68,134609.543978000001516,36147,0.268532222396000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,500.000000000000000,26,0.029597747958100,0.087793768948700,11818
135,68,69,146585.830511000007391,65289,0.445397756197000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,500.000000000000000,26,0.029597747958100,0.432932399650000,63462
136,69,70,149037.117178999993484,50624,0.339673773610000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,500.000000000000000,26,0.029597747958100,0.134995543862000,20119
137,70,77,96322.619328000000678,40587,0.421365202516000,17,18,18,gulistan,23.719339999999999,90.416659999999993,500.000000000000000,17,0.029597696087200,0.231460246126000,22295
138,71,71,110660.118767000007210,28074,0.253695733502000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,500.000000000000000,26,0.029597747958100,0.011553199219200,1278
139,72,75,70545.945326100001694,38322,0.543220447651000,17,18,18,gulistan,23.719339999999999,90.416659999999993,500.000000000000000,17,0.029597696087200,0.162016048709000,11430
140,75,74,113500.146286999995937,46140,0.406519299837000,17,18,18,gulistan,23.719339999999999,90.416659999999993,500.000000000000000,17,0.029597696087200,0.287171948903000,32594
141,76,76,84864.548244399993564,46434,0.547154270665000,17,18,18,gulistan,23.719339999999999,90.416659999999993,500.000000000000000,17,0.029597696087200,0.005937947623450,504
142,90,91,5792.441375649999827,94573,16.326967139899999,22,23,23,kafrul,23.790320000000001,90.386579999999995,500.000000000000000,22,0.029606091272600,0.026709773402300,155
143,90,91,5792.441375649999827,94573,16.326967139899999,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,500.000000000000000,38,0.029606297386000,0.199790304936000,1157
144,90,91,5792.441375649999827,94573,16.326967139899999,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,500.000000000000000,41,0.029613925090000,0.298826664875000,1731
145,90,91,5792.441375649999827,94573,16.326967139899999,45,46,46,airport,23.853190000000001,90.405980000000000,500.000000000000000,45,0.029613555895500,0.258717080130000,1499
146,90,91,5792.441375649999827,94573,16.326967139899999,47,48,48,jamuna_future_park,23.813110000000002,90.421040000000005,500.000000000000000,47,0.029608794044500,0.004052947456650,23
147,0,1,32644.580132800001593,183298,5.614959642740000,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,500.000000000000000,41,0.029613925090000,0.109392049771000,3571
148,0,1,32644.580132800001593,183298,5.614959642740000,45,46,46,airport,23.853190000000001,90.405980000000000,500.000000000000000,45,0.029613555895500,0.109392049771000,3571
149,2,3,71784.943147600002703,94664,1.318716653510000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,500.000000000000000,23,0.029608667292400,0.002093699427350,150
150,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,500.000000000000000,37,0.029608161843200,0.002093699427350,150
151,6,6,58389.779890899997554,163770,2.804771662200000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,500.000000000000000,23,0.029608667292400,0.096453213021800,5632
152,6,6,58389.779890899997554,163770,2.804771662200000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,500.000000000000000,29,0.029609482778200,0.096453213021800,5632
153,6,6,58389.779890899997554,163770,2.804771662200000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,500.000000000000000,23,0.029608667292400,0.040758015943700,2380
154,6,6,58389.779890899997554,163770,2.804771662200000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,500.000000000000000,37,0.029608161843200,0.040758015943700,2380
155,7,7,116705.176107999999658,113750,0.974678277295000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,500.000000000000000,23,0.029608667292400,0.057168346463700,6672
156,7,7,116705.176107999999658,113750,0.974678277295000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,500.000000000000000,37,0.029608161843200,0.057168346463700,6672
157,13,14,110511.309122000006028,163797,1.482174098760000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,500.000000000000000,32,0.029607233936000,0.033073055520000,3655
158,13,14,110511.309122000006028,163797,1.482174098760000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,500.000000000000000,37,0.029608161843200,0.033073055520000,3655
159,16,16,30944.155345399998623,142413,4.602258436540000,22,23,23,kafrul,23.790320000000001,90.386579999999995,500.000000000000000,22,0.029606091272600,0.314127350073000,9720
160,16,16,30944.155345399998623,142413,4.602258436540000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,500.000000000000000,38,0.029606297386000,0.314127350073000,9720
161,17,17,16373.542272500000763,101829,6.219118520910000,43,44,44,baridhara,23.805040000000002,90.424139999999994,500.000000000000000,43,0.029607836704800,0.010791116219400,177
162,17,17,16373.542272500000763,101829,6.219118520910000,47,48,48,jamuna_future_park,23.813110000000002,90.421040000000005,500.000000000000000,47,0.029608794044500,0.010791116219400,177
