FID,FID_dhaka_,Ward_ID,PopDensity,Pop,Area,FID_dhaka1,OBJECTID,site_id,site_name,lat,long,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,pop_count
0,0,1,32644.580132800001593,183298,5.614959642740000,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,50.000000000000000,41,0.002959639595940,0.004780925702300,156
1,0,1,32644.580132800001593,183298,5.614959642740000,42,43,43,uttara_sector_7,23.869800000000001,90.400049999999993,50.000000000000000,42,0.002959800158820,0.007850283021100,256
2,0,1,32644.580132800001593,183298,5.614959642740000,45,46,46,airport,23.853190000000001,90.405980000000000,50.000000000000000,45,0.002959602164640,0.000991310877666,32
3,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,50.000000000000000,37,0.002959063312880,0.005777726647690,415
4,5,12,138390.602130000013858,116544,0.842138109139000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,50.000000000000000,36,0.002958965319760,0.001715723120410,237
5,6,6,58389.779890899997554,163770,2.804771662200000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,50.000000000000000,23,0.002959113463030,0.007849790836520,458
6,6,6,58389.779890899997554,163770,2.804771662200000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,50.000000000000000,29,0.002959195442010,0.007849770487600,458
7,7,7,116705.176107999999658,113750,0.974678277295000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,50.000000000000000,37,0.002959063312880,0.002072148568360,242
8,8,8,26705.429750899998908,111251,4.165856945110000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,50.000000000000000,36,0.002958965319760,0.006133962604920,164
9,10,10,42414.774840199999744,87879,2.071895945010000,48,49,49,technical,23.782240000000002,90.351969999999994,50.000000000000000,48,0.002958761361490,0.002141014361830,91
10,11,11,81226.625680500001181,97033,1.194595973760000,48,49,49,technical,23.782240000000002,90.351969999999994,50.000000000000000,48,0.002958761361490,0.005708648645140,464
11,12,13,51876.690948700001172,157206,3.030378328400000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,50.000000000000000,32,0.002958970270110,0.007849847932090,407
12,12,13,51876.690948700001172,157206,3.030378328400000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,50.000000000000000,33,0.002958815406420,0.007849790828030,407
