FID,FID_dhaka_,Ward_ID,PopDensity,Pop,Area,FID_dhaka1,OBJECTID,site_id,site_name,lat,long,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,pop_count
16,7,7,116705.176107999999658,113750,0.974678277295000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,750.000000000000000,36,0.044411740283000,0.374056057097000,43654
17,7,7,116705.176107999999658,113750,0.974678277295000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,750.000000000000000,37,0.044413207857300,0.006725529218410,785
18,8,8,26705.429750899998908,111251,4.165856945110000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,750.000000000000000,36,0.044411740283000,0.520952498311000,13912
19,9,9,49387.283863999997266,71260,1.442881535990000,48,49,49,technical,23.782240000000002,90.351969999999994,750.000000000000000,48,0.044408665983900,0.022309631616500,1102
20,10,10,42414.774840199999744,87879,2.071895945010000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,750.000000000000000,33,0.044409485379700,0.000386933946545,16
21,10,10,42414.774840199999744,87879,2.071895945010000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,750.000000000000000,36,0.044411740283000,0.020954849734800,889
22,10,10,42414.774840199999744,87879,2.071895945010000,48,49,49,technical,23.782240000000002,90.351969999999994,750.000000000000000,48,0.044408665983900,1.135460783820000,48160
23,11,11,81226.625680500001181,97033,1.194595973760000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,750.000000000000000,33,0.044409485379700,0.420496126941000,34155
24,11,11,81226.625680500001181,97033,1.194595973760000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,750.000000000000000,36,0.044411740283000,0.017167627620600,1394
25,11,11,81226.625680500001181,97033,1.194595973760000,48,49,49,technical,23.782240000000002,90.351969999999994,750.000000000000000,48,0.044408665983900,0.308570029985000,25064
26,12,13,51876.690948700001172,157206,3.030378328400000,31,32,32,shewrapara,23.788660000000000,90.375789999999995,750.000000000000000,31,0.044409807137800,0.625364555176000,32442
27,12,13,51876.690948700001172,157206,3.030378328400000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,750.000000000000000,32,0.044411816450800,0.743695851181000,38580
28,12,13,51876.690948700001172,157206,3.030378328400000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,750.000000000000000,33,0.044409485379700,1.026144663420000,53233
29,12,13,51876.690948700001172,157206,3.030378328400000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,750.000000000000000,36,0.044411740283000,0.037976459371500,1970
30,13,14,110511.309122000006028,163797,1.482174098760000,31,32,32,shewrapara,23.788660000000000,90.375789999999995,750.000000000000000,31,0.044409807137800,0.080601603448100,8907
31,13,14,110511.309122000006028,163797,1.482174098760000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,750.000000000000000,32,0.044411816450800,0.335053201730000,37027
32,13,14,110511.309122000006028,163797,1.482174098760000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,750.000000000000000,37,0.044413207857300,0.158531999428000,17520
33,15,15,15302.678984100000889,70615,4.614551483010000,21,22,22,mirpur_dohs,23.836990000000000,90.374240000000000,750.000000000000000,21,0.044418410203000,0.009339521992320,143
34,16,16,30944.155345399998623,142413,4.602258436540000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,750.000000000000000,18,0.044405674976000,0.116786386311000,3614
35,16,16,30944.155345399998623,142413,4.602258436540000,22,23,23,kafrul,23.790320000000001,90.386579999999995,750.000000000000000,22,0.044410102289100,0.169296255260000,5239
36,16,16,30944.155345399998623,142413,4.602258436540000,31,32,32,shewrapara,23.788660000000000,90.375789999999995,750.000000000000000,31,0.044409807137800,0.783943979561000,24258
37,16,16,30944.155345399998623,142413,4.602258436540000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,750.000000000000000,38,0.044410411795500,0.063571008632300,1967
38,17,17,16373.542272500000763,101829,6.219118520910000,43,44,44,baridhara,23.805040000000002,90.424139999999994,750.000000000000000,43,0.044412720461600,0.037644372746800,616
39,17,17,16373.542272500000763,101829,6.219118520910000,47,48,48,jamuna_future_park,23.813110000000002,90.421040000000005,750.000000000000000,47,0.044414156679900,0.976885200837000,15995
40,18,18,45221.806915799999842,63616,1.406754933930000,43,44,44,baridhara,23.805040000000002,90.424139999999994,750.000000000000000,43,0.044412720461600,0.183295460787000,8289
41,18,18,45221.806915799999842,63616,1.406754933930000,44,45,45,us_embassy,23.797440000000002,90.422719999999998,750.000000000000000,44,0.044411368432400,0.449010545121000,20305
42,18,18,45221.806915799999842,63616,1.406754933930000,47,48,48,jamuna_future_park,23.813110000000002,90.421040000000005,750.000000000000000,47,0.044414156679900,0.187911867955000,8498
43,19,19,18157.673560499999439,96291,5.303047203660000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,750.000000000000000,14,0.044407232598100,0.545435269585000,9904
44,19,19,18157.673560499999439,96291,5.303047203660000,43,44,44,baridhara,23.805040000000002,90.424139999999994,750.000000000000000,43,0.044412720461600,0.003013714759810,55
45,19,19,18157.673560499999439,96291,5.303047203660000,44,45,45,us_embassy,23.797440000000002,90.422719999999998,750.000000000000000,44,0.044411368432400,0.365621441361000,6639
46,20,20,2946.072639930000150,5475,1.858406315510000,13,14,14,hatirjheel_bridge2,23.767949999999999,90.413020000000003,750.000000000000000,13,0.044406127789100,0.000263615405825,1
47,20,20,2946.072639930000150,5475,1.858406315510000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,750.000000000000000,14,0.044407232598100,0.244715567506000,721
48,22,32,41317.061769499996444,42105,1.019070529140000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.311618824205000,12875
49,23,21,60010.991252200001327,96111,1.601556614790000,9,10,10,bd_tv_bhaban,23.765270000000001,90.422439999999995,750.000000000000000,9,0.044405651978100,0.027400506785900,1644
50,23,21,60010.991252200001327,96111,1.601556614790000,11,12,12,aftabnagar,23.767189999999999,90.428420000000003,750.000000000000000,11,0.044405992669000,0.038648794015300,2319
51,23,21,60010.991252200001327,96111,1.601556614790000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,750.000000000000000,14,0.044407232598100,0.207376774304000,12445
52,24,31,37341.572967300002347,34867,0.933731421290000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.002245721206050,84
53,26,22,101765.179380000001402,160316,1.575352207670000,4,5,5,riazbag_cemetery,23.752630000000000,90.426299999999998,750.000000000000000,4,0.044403408907200,0.000183766481263,19
54,26,22,101765.179380000001402,160316,1.575352207670000,10,11,11,banasree_road2,23.765070000000001,90.426479999999998,750.000000000000000,10,0.044405616445900,0.006524866931630,664
55,26,22,101765.179380000001402,160316,1.575352207670000,13,14,14,hatirjheel_bridge2,23.767949999999999,90.413020000000003,750.000000000000000,13,0.044406127789100,0.014765312804300,1503
56,28,36,46265.166714799997862,59639,1.289069168770000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,750.000000000000000,15,0.044400213804300,0.028461462209700,1317
57,28,36,46265.166714799997862,59639,1.289069168770000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.094424158512700,4369
58,28,36,46265.166714799997862,59639,1.289069168770000,49,50,50,mouchak_market,23.746810000000000,90.411450000000002,750.000000000000000,49,0.044402376284600,0.028702165259900,1328
59,29,24,85261.005916099995375,68931,0.808470405191000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,750.000000000000000,2,0.044402883850600,0.075690923634400,6453
60,30,25,114225.504994000002625,113273,0.991661188157000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,750.000000000000000,2,0.044402883850600,0.044694605517600,5105
61,30,25,114225.504994000002625,113273,0.991661188157000,4,5,5,riazbag_cemetery,23.752630000000000,90.426299999999998,750.000000000000000,4,0.044403408907200,0.014559899363300,1663
62,31,26,43960.932245600000897,86931,1.977460339430000,4,5,5,riazbag_cemetery,23.752630000000000,90.426299999999998,750.000000000000000,4,0.044403408907200,0.179836297258000,7906
63,31,26,43960.932245600000897,86931,1.977460339430000,10,11,11,banasree_road2,23.765070000000001,90.426479999999998,750.000000000000000,10,0.044405616445900,0.034306392993300,1508
64,31,26,43960.932245600000897,86931,1.977460339430000,11,12,12,aftabnagar,23.767189999999999,90.428420000000003,750.000000000000000,11,0.044405992669000,0.000024985014331,1
65,32,27,92721.029031099998974,82701,0.891933586849000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,750.000000000000000,2,0.044402883850600,0.025169655071000,2334
66,34,34,76723.585749200006831,59999,0.782015066346000,1,2,2,khilgaon,23.749630000000000,90.419439999999994,750.000000000000000,1,0.044402876538500,0.031785693998100,2439
67,34,34,76723.585749200006831,59999,0.782015066346000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,750.000000000000000,2,0.044402883850600,0.047581676650300,3651
68,34,34,76723.585749200006831,59999,0.782015066346000,49,50,50,mouchak_market,23.746810000000000,90.411450000000002,750.000000000000000,49,0.044402376284600,0.003213012493090,247
69,35,35,102483.155641999997897,51067,0.498296521806000,1,2,2,khilgaon,23.749630000000000,90.419439999999994,750.000000000000000,1,0.044402876538500,0.057656863117300,5909
70,36,37,33421.159174000000348,103274,3.090078338170000,12,13,13,aust,23.765640000000001,90.407079999999993,750.000000000000000,12,0.044405717942800,0.857080320152000,28645
71,36,37,33421.159174000000348,103274,3.090078338170000,13,14,14,hatirjheel_bridge2,23.767949999999999,90.413020000000003,750.000000000000000,13,0.044406127789100,0.001251052575440,42
72,36,37,33421.159174000000348,103274,3.090078338170000,35,36,36,farmgate,23.757030000000000,90.390280000000004,750.000000000000000,35,0.044404189789100,0.207962702304000,6950
73,38,39,58242.564720700000180,67876,1.165401975780000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,750.000000000000000,16,0.044401958143900,0.091825321668600,5348
74,38,39,58242.564720700000180,67876,1.165401975780000,35,36,36,farmgate,23.757030000000000,90.390280000000004,750.000000000000000,35,0.044404189789100,0.841006580483000,48982
75,39,40,20751.195172899999307,71589,3.449873580950000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,750.000000000000000,18,0.044405674976000,1.022947429260000,21227
76,39,40,20751.195172899999307,71589,3.449873580950000,27,28,28,square_hospital,23.752389999999998,90.381119999999996,750.000000000000000,27,0.044403366634400,0.001905663763560,40
77,39,40,20751.195172899999307,71589,3.449873580950000,28,29,29,shangsad_bhaban,23.758400000000002,90.380060000000000,750.000000000000000,28,0.044404432709800,0.088751575586200,1842
78,39,40,20751.195172899999307,71589,3.449873580950000,35,36,36,farmgate,23.757030000000000,90.390280000000004,750.000000000000000,35,0.044404189789100,0.243264970556000,5048
79,41,42,90046.213838800002122,54739,0.607898962837000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,750.000000000000000,40,0.044405513546200,0.470822865959000,42396
80,42,43,110179.980599000002258,186639,1.693946568020000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,750.000000000000000,40,0.044405513546200,0.375304666149000,41351
81,42,43,110179.980599000002258,186639,1.693946568020000,48,49,49,technical,23.782240000000002,90.351969999999994,750.000000000000000,48,0.044408665983900,0.044662517753300,4921
82,43,44,92727.889606500000809,51384,0.554137490005000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,750.000000000000000,40,0.044405513546200,0.235301621440000,21819
83,44,45,54265.061513499997091,72973,1.344751078590000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,750.000000000000000,18,0.044405674976000,0.001848508438050,100
84,44,45,54265.061513499997091,72973,1.344751078590000,28,29,29,shangsad_bhaban,23.758400000000002,90.380060000000000,750.000000000000000,28,0.044404432709800,0.057056430840200,3096
85,44,45,54265.061513499997091,72973,1.344751078590000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,750.000000000000000,40,0.044405513546200,0.004890622984680,265
86,45,48,94861.147371800005203,128921,1.359049553710000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,750.000000000000000,25,0.044400890971600,0.336673926664000,31937
87,46,49,32086.970946400000685,72449,2.257894648920000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,750.000000000000000,19,0.044402441908600,0.459233344213000,14735
88,46,49,32086.970946400000685,72449,2.257894648920000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,750.000000000000000,25,0.044400890971600,0.302658602397000,9711
89,46,49,32086.970946400000685,72449,2.257894648920000,27,28,28,square_hospital,23.752389999999998,90.381119999999996,750.000000000000000,27,0.044403366634400,0.018779690365500,603
90,46,49,32086.970946400000685,72449,2.257894648920000,28,29,29,shangsad_bhaban,23.758400000000002,90.380060000000000,750.000000000000000,28,0.044404432709800,0.021375372186100,686
91,46,49,32086.970946400000685,72449,2.257894648920000,30,31,31,elephant_road,23.739550000000001,90.389120000000005,750.000000000000000,30,0.044401089487300,0.020331101369100,652
92,47,46,21036.586271399999532,114756,5.455067591270000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,750.000000000000000,40,0.044405513546200,0.684217495526000,14394
93,49,50,119719.773883999994723,79983,0.668085124163000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,750.000000000000000,16,0.044401958143900,0.082437155429400,9869
94,49,50,119719.773883999994723,79983,0.668085124163000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,750.000000000000000,19,0.044402441908600,0.011892923139600,1424
95,49,50,119719.773883999994723,79983,0.668085124163000,27,28,28,square_hospital,23.752389999999998,90.381119999999996,750.000000000000000,27,0.044403366634400,0.035993361003300,4309
96,49,50,119719.773883999994723,79983,0.668085124163000,30,31,31,elephant_road,23.739550000000001,90.389120000000005,750.000000000000000,30,0.044401089487300,0.208836860884000,25002
97,49,50,119719.773883999994723,79983,0.668085124163000,35,36,36,farmgate,23.757030000000000,90.390280000000004,750.000000000000000,35,0.044404189789100,0.005492583191500,658
98,50,51,24434.355387899999187,20186,0.826131881914000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,750.000000000000000,19,0.044402441908600,0.008318886132480,203
99,50,51,24434.355387899999187,20186,0.826131881914000,27,28,28,square_hospital,23.752389999999998,90.381119999999996,750.000000000000000,27,0.044403366634400,0.060908054698200,1488
100,50,51,24434.355387899999187,20186,0.826131881914000,28,29,29,shangsad_bhaban,23.758400000000002,90.380060000000000,750.000000000000000,28,0.044404432709800,0.030612551350700,748
101,51,52,29181.469655699998839,49523,1.697070112790000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,750.000000000000000,20,0.044398916866300,0.001706333001210,50
102,51,52,29181.469655699998839,49523,1.697070112790000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,750.000000000000000,25,0.044400890971600,0.407470718840000,11891
103,51,52,29181.469655699998839,49523,1.697070112790000,30,31,31,elephant_road,23.739550000000001,90.389120000000005,750.000000000000000,30,0.044401089487300,0.323794545794000,9449
104,51,52,29181.469655699998839,49523,1.697070112790000,34,35,35,new_market,23.732530000000001,90.383830000000003,750.000000000000000,34,0.044399845161800,0.076408477168800,2230
105,52,56,18184.052308199999970,38201,2.100796860490000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,750.000000000000000,15,0.044400213804300,0.690113494574000,12549
106,52,56,18184.052308199999970,38201,2.100796860490000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,750.000000000000000,16,0.044401958143900,0.041186052436500,749
107,52,56,18184.052308199999970,38201,2.100796860490000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.024551755503600,446
108,52,56,18184.052308199999970,38201,2.100796860490000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,750.000000000000000,26,0.044397586872400,0.293023663709000,5328
109,52,56,18184.052308199999970,38201,2.100796860490000,39,40,40,buet,23.726310000000002,90.392529999999994,750.000000000000000,39,0.044398743142800,0.084123544516100,1530
110,52,56,18184.052308199999970,38201,2.100796860490000,46,47,47,tsc_du,23.732540000000000,90.395139999999998,750.000000000000000,46,0.044399847176800,0.007293942481850,133
111,53,53,30487.473478100000648,55920,1.834195937560000,0,1,1,moghbazar,23.747299999999999,90.411569999999998,750.000000000000000,0,0.044402463535500,0.000038548764990,1
112,53,53,30487.473478100000648,55920,1.834195937560000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,750.000000000000000,15,0.044400213804300,0.327438795571000,9983
113,53,53,30487.473478100000648,55920,1.834195937560000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,750.000000000000000,16,0.044401958143900,0.566902522741000,17283
114,53,53,30487.473478100000648,55920,1.834195937560000,49,50,50,mouchak_market,23.746810000000000,90.411450000000002,750.000000000000000,49,0.044402376284600,0.044914383445400,1369
115,54,54,69298.017877999998746,74069,1.068847310040000,0,1,1,moghbazar,23.747299999999999,90.411569999999998,750.000000000000000,0,0.044402463535500,0.013288161096900,921
116,54,54,69298.017877999998746,74069,1.068847310040000,12,13,13,aust,23.765640000000001,90.407079999999993,750.000000000000000,12,0.044405717942800,0.014645123291600,1015
117,54,54,69298.017877999998746,74069,1.068847310040000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,750.000000000000000,16,0.044401958143900,0.287658437459000,19934
118,55,55,85428.704810299997916,70984,0.830915090632000,0,1,1,moghbazar,23.747299999999999,90.411569999999998,750.000000000000000,0,0.044402463535500,0.022111781583500,1889
119,55,55,85428.704810299997916,70984,0.830915090632000,6,7,7,hazipara_balur_math,23.756769999999999,90.418629999999993,750.000000000000000,6,0.044404143343400,0.001612392869570,138
120,55,55,85428.704810299997916,70984,0.830915090632000,7,8,8,dit_road,23.758279999999999,90.417959999999994,750.000000000000000,7,0.044404411511300,0.025501778412500,2179
121,55,55,85428.704810299997916,70984,0.830915090632000,12,13,13,aust,23.765640000000001,90.407079999999993,750.000000000000000,12,0.044405717942800,0.069758741696900,5959
122,56,57,18255.572890899999038,33513,1.835768189820000,16,17,17,eskaton_garden_rd,23.744450000000001,90.397170000000003,750.000000000000000,16,0.044401958143900,0.131247994759000,2396
123,56,57,18255.572890899999038,33513,1.835768189820000,30,31,31,elephant_road,23.739550000000001,90.389120000000005,750.000000000000000,30,0.044401089487300,0.019122282924500,349
124,56,57,18255.572890899999038,33513,1.835768189820000,39,40,40,buet,23.726310000000002,90.392529999999994,750.000000000000000,39,0.044398743142800,0.042397996440500,774
125,56,57,18255.572890899999038,33513,1.835768189820000,46,47,47,tsc_du,23.732540000000000,90.395139999999998,750.000000000000000,46,0.044399847176800,0.070325753717400,1284
126,57,58,93831.845987699998659,84519,0.900749624078000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,750.000000000000000,20,0.044398916866300,0.026850589168200,2519
127,58,59,83325.712131099993712,48875,0.586553642927000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,750.000000000000000,20,0.044398916866300,0.168740491985000,14060
128,59,60,157213.536602999985917,66470,0.422800742457000,24,25,25,lalbag,23.720009999999998,90.387050000000002,750.000000000000000,24,0.044397627759300,0.322378826273000,50682
129,60,63,60485.845917600003304,28525,0.471597934480000,24,25,25,lalbag,23.720009999999998,90.387050000000002,750.000000000000000,24,0.044397627759300,0.008453449026750,511
130,60,63,60485.845917600003304,28525,0.471597934480000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,750.000000000000000,26,0.044397586872400,0.049822827609400,3014
131,60,63,60485.845917600003304,28525,0.471597934480000,39,40,40,buet,23.726310000000002,90.392529999999994,750.000000000000000,39,0.044398743142800,0.159327143862000,9637
132,61,61,94881.481950799992774,29832,0.314413301591000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,750.000000000000000,20,0.044398916866300,0.000265016539174,25
133,61,61,94881.481950799992774,29832,0.314413301591000,24,25,25,lalbag,23.720009999999998,90.387050000000002,750.000000000000000,24,0.044397627759300,0.207457696693000,19684
134,62,62,49477.467457699996885,44540,0.900207756957000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,750.000000000000000,20,0.044398916866300,0.033770985938000,1671
135,62,62,49477.467457699996885,44540,0.900207756957000,24,25,25,lalbag,23.720009999999998,90.387050000000002,750.000000000000000,24,0.044397627759300,0.033304446861500,1648
136,63,64,119768.804608000005828,24656,0.205863288698000,24,25,25,lalbag,23.720009999999998,90.387050000000002,750.000000000000000,24,0.044397627759300,0.093322856093100,11177
137,64,67,79372.182031699994695,35656,0.449225397202000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,750.000000000000000,26,0.044397586872400,0.314810705289000,24987
138,64,67,79372.182031699994695,35656,0.449225397202000,39,40,40,buet,23.726310000000002,90.392529999999994,750.000000000000000,39,0.044398743142800,0.010880376095900,864
139,65,65,121434.606528999996954,58233,0.479542048715000,24,25,25,lalbag,23.720009999999998,90.387050000000002,750.000000000000000,24,0.044397627759300,0.292187240701000,35482
140,66,66,87366.174929999993765,33613,0.384736999496000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,750.000000000000000,26,0.044397586872400,0.006611154608060,578
141,67,68,134609.543978000001516,36147,0.268532222396000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,750.000000000000000,26,0.044397586872400,0.166569797854000,22422
142,68,69,146585.830511000007391,65289,0.445397756197000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,750.000000000000000,26,0.044397586872400,0.444650862205000,65180
143,69,70,149037.117178999993484,50624,0.339673773610000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.053588620000000,7987
144,69,70,149037.117178999993484,50624,0.339673773610000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,750.000000000000000,26,0.044397586872400,0.220030890352000,32793
145,70,77,96322.619328000000678,40587,0.421365202516000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.360394493011000,34714
146,71,71,110660.118767000007210,28074,0.253695733502000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.031904076024200,3531
147,71,71,110660.118767000007210,28074,0.253695733502000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,750.000000000000000,26,0.044397586872400,0.124880816167000,13819
148,72,75,70545.945326100001694,38322,0.543220447651000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.313242896347000,22098
149,73,72,127085.425522000005003,26199,0.206152671657000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,750.000000000000000,26,0.044397586872400,0.000053110116325,7
150,75,74,113500.146286999995937,46140,0.406519299837000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.400957304862000,45509
151,76,76,84864.548244399993564,46434,0.547154270665000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.101887900671000,8647
152,77,78,95584.384657999995397,27882,0.291700366119000,17,18,18,gulistan,23.719339999999999,90.416659999999993,750.000000000000000,17,0.044397509122400,0.002285457415550,218
153,90,91,5792.441375649999827,94573,16.326967139899999,22,23,23,kafrul,23.790320000000001,90.386579999999995,750.000000000000000,22,0.044410102289100,0.030684805576700,178
154,90,91,5792.441375649999827,94573,16.326967139899999,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,750.000000000000000,38,0.044410411795500,0.301261696062000,1745
155,90,91,5792.441375649999827,94573,16.326967139899999,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,750.000000000000000,41,0.044421852427800,0.483556272063000,2801
156,90,91,5792.441375649999827,94573,16.326967139899999,45,46,46,airport,23.853190000000001,90.405980000000000,750.000000000000000,45,0.044421299424400,0.369042505732000,2138
157,90,91,5792.441375649999827,94573,16.326967139899999,47,48,48,jamuna_future_park,23.813110000000002,90.421040000000005,750.000000000000000,47,0.044414156679900,0.158556706387000,918
158,0,1,32644.580132800001593,183298,5.614959642740000,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,750.000000000000000,41,0.044421852427800,0.267849643756000,8744
159,0,1,32644.580132800001593,183298,5.614959642740000,45,46,46,airport,23.853190000000001,90.405980000000000,750.000000000000000,45,0.044421299424400,0.267849643756000,8744
160,2,3,71784.943147600002703,94664,1.318716653510000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,750.000000000000000,23,0.044413966138200,0.112679939949000,8089
161,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,750.000000000000000,37,0.044413207857300,0.112679939949000,8089
162,4,5,98890.981691199995112,118110,1.194345510380000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,750.000000000000000,23,0.044413966138200,0.051711653489900,5114
163,4,5,98890.981691199995112,118110,1.194345510380000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,750.000000000000000,29,0.044415189067100,0.051711653489900,5114
