FID,FID_dhaka_,Ward_ID,PopDensity,Pop,Area,FID_dhaka1,OBJECTID,site_id,site_name,lat,long,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,pop_count
0,0,1,32644.580132800001593,183298,5.614959642740000,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,150.000000000000000,41,0.008882831988680,0.035071090249900,1145
1,0,1,32644.580132800001593,183298,5.614959642740000,42,43,43,uttara_sector_7,23.869800000000001,90.400049999999993,150.000000000000000,42,0.008883314396760,0.070777269837400,2310
2,0,1,32644.580132800001593,183298,5.614959642740000,45,46,46,airport,23.853190000000001,90.405980000000000,150.000000000000000,45,0.008882721067300,0.012644268347100,413
3,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,150.000000000000000,37,0.008881103325500,0.034608175999900,2484
4,5,12,138390.602130000013858,116544,0.842138109139000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,150.000000000000000,36,0.008880810030040,0.028490228482600,3943
5,6,6,58389.779890899997554,163770,2.804771662200000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,150.000000000000000,23,0.008881255212490,0.070772860702100,4132
6,6,6,58389.779890899997554,163770,2.804771662200000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,150.000000000000000,29,0.008881499359100,0.070772647591400,4132
7,7,7,116705.176107999999658,113750,0.974678277295000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,150.000000000000000,36,0.008880810030040,0.005695292615080,665
8,7,7,116705.176107999999658,113750,0.974678277295000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,150.000000000000000,37,0.008881103325500,0.024704491479300,2883
9,8,8,26705.429750899998908,111251,4.165856945110000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,150.000000000000000,36,0.008880810030040,0.036586384865800,977
10,10,10,42414.774840199999744,87879,2.071895945010000,48,49,49,technical,23.782240000000002,90.351969999999994,150.000000000000000,48,0.008880195275570,0.041798485475800,1773
11,11,11,81226.625680500001181,97033,1.194595973760000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,150.000000000000000,33,0.008880359038860,0.000875681186387,71
12,11,11,81226.625680500001181,97033,1.194595973760000,48,49,49,technical,23.782240000000002,90.351969999999994,150.000000000000000,48,0.008880195275570,0.028973173070100,2353
13,12,13,51876.690948700001172,157206,3.030378328400000,31,32,32,shewrapara,23.788660000000000,90.375789999999995,150.000000000000000,31,0.008880423256990,0.004826952338530,250
