FID,FID_dhaka_,Ward_ID,PopDensity,Pop,Area,FID_dhaka1,OBJECTID,site_id,site_name,lat,long,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,pop_count
20,16,16,30944.155345399998623,142413,4.602258436540000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,1500.000000000000000,18,0.088795971809300,0.487175840062000,15075
21,16,16,30944.155345399998623,142413,4.602258436540000,22,23,23,kafrul,23.790320000000001,90.386579999999995,1500.000000000000000,22,0.088804824966300,0.151349087593000,4683
22,16,16,30944.155345399998623,142413,4.602258436540000,31,32,32,shewrapara,23.788660000000000,90.375789999999995,1500.000000000000000,31,0.088804234690900,0.007873825204570,244
23,17,17,16373.542272500000763,101829,6.219118520910000,47,48,48,jamuna_future_park,23.813110000000002,90.421040000000005,1500.000000000000000,47,0.088812931625200,1.477652601810000,24194
24,18,18,45221.806915799999842,63616,1.406754933930000,44,45,45,us_embassy,23.797440000000002,90.422719999999998,1500.000000000000000,44,0.088807356386500,0.130944893490000,5922
25,19,19,18157.673560499999439,96291,5.303047203660000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,1500.000000000000000,14,0.088799086309100,0.704127299023000,12785
26,19,19,18157.673560499999439,96291,5.303047203660000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,1500.000000000000000,38,0.088805443346900,0.189620941441000,3443
27,19,19,18157.673560499999439,96291,5.303047203660000,43,44,44,baridhara,23.805040000000002,90.424139999999994,1500.000000000000000,43,0.088810059736500,0.002116425689010,38
28,19,19,18157.673560499999439,96291,5.303047203660000,44,45,45,us_embassy,23.797440000000002,90.422719999999998,1500.000000000000000,44,0.088807356386500,1.127440851590000,20472
29,20,20,2946.072639930000150,5475,1.858406315510000,12,13,13,aust,23.765640000000001,90.407079999999993,1500.000000000000000,12,0.088796057264100,0.111476743445000,328
30,20,20,2946.072639930000150,5475,1.858406315510000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,1500.000000000000000,14,0.088799086309100,0.321340457784000,947
31,20,20,2946.072639930000150,5475,1.858406315510000,22,23,23,kafrul,23.790320000000001,90.386579999999995,1500.000000000000000,22,0.088804824966300,0.000072687246823,0
32,20,20,2946.072639930000150,5475,1.858406315510000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,1500.000000000000000,38,0.088805443346900,0.026723833630700,79
33,21,30,133599.046796999988146,58316,0.436500120309000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.131979486542000,17632
34,22,32,41317.061769499996444,42105,1.019070529140000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,1500.000000000000000,15,0.088785051163500,0.032666685703000,1350
35,22,32,41317.061769499996444,42105,1.019070529140000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.739060770209000,30536
36,22,32,41317.061769499996444,42105,1.019070529140000,49,50,50,mouchak_market,23.746810000000000,90.411450000000002,1500.000000000000000,49,0.088789375863600,0.000132432647536,5
37,23,21,60010.991252200001327,96111,1.601556614790000,14,15,15,fazle_rabbi_park,23.774170000000002,90.414980000000000,1500.000000000000000,14,0.088799086309100,0.260971842093000,15661
38,23,21,60010.991252200001327,96111,1.601556614790000,44,45,45,us_embassy,23.797440000000002,90.422719999999998,1500.000000000000000,44,0.088807356386500,0.208428496097000,12508
39,24,31,37341.572967300002347,34867,0.933731421290000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1500.000000000000000,2,0.088790390090000,0.054937368272200,2051
40,24,31,37341.572967300002347,34867,0.933731421290000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.466210289666000,17409
41,25,33,50589.007429299999785,21968,0.434244534857000,1,2,2,khilgaon,23.749630000000000,90.419439999999994,1500.000000000000000,1,0.088790375951300,0.006333562591350,320
42,25,33,50589.007429299999785,21968,0.434244534857000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1500.000000000000000,2,0.088790390090000,0.000741999303803,38
43,25,33,50589.007429299999785,21968,0.434244534857000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.048027255039600,2430
44,25,33,50589.007429299999785,21968,0.434244534857000,49,50,50,mouchak_market,23.746810000000000,90.411450000000002,1500.000000000000000,49,0.088789375863600,0.012230963920700,619
45,28,36,46265.166714799997862,59639,1.289069168770000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,1500.000000000000000,15,0.088785051163500,0.064125156427000,2967
46,30,25,114225.504994000002625,113273,0.991661188157000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1500.000000000000000,2,0.088790390090000,0.023051351194000,2633
47,30,25,114225.504994000002625,113273,0.991661188157000,4,5,5,riazbag_cemetery,23.752630000000000,90.426299999999998,1500.000000000000000,4,0.088791440216600,0.008216443400680,939
48,31,26,43960.932245600000897,86931,1.977460339430000,4,5,5,riazbag_cemetery,23.752630000000000,90.426299999999998,1500.000000000000000,4,0.088791440216600,0.085962394162800,3779
49,31,26,43960.932245600000897,86931,1.977460339430000,11,12,12,aftabnagar,23.767189999999999,90.428420000000003,1500.000000000000000,11,0.088796607484900,0.036449797136900,1602
50,32,27,92721.029031099998974,82701,0.891933586849000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1500.000000000000000,2,0.088790390090000,0.180465034284000,16733
51,33,28,64432.947150100000727,60788,0.943430382881000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1500.000000000000000,2,0.088790390090000,0.054665277164400,3522
52,34,34,76723.585749200006831,59999,0.782015066346000,2,3,3,khilgaon_college,23.749669999999998,90.425569999999993,1500.000000000000000,2,0.088790390090000,0.011253189865800,863
53,36,37,33421.159174000000348,103274,3.090078338170000,12,13,13,aust,23.765640000000001,90.407079999999993,1500.000000000000000,12,0.088796057264100,0.000905782087696,30
54,37,38,90409.397911299995030,99727,1.103060105520000,12,13,13,aust,23.765640000000001,90.407079999999993,1500.000000000000000,12,0.088796057264100,0.255422155952000,23093
55,37,38,90409.397911299995030,99727,1.103060105520000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,1500.000000000000000,18,0.088795971809300,0.039559766962800,3577
56,37,38,90409.397911299995030,99727,1.103060105520000,35,36,36,farmgate,23.757030000000000,90.390280000000004,1500.000000000000000,35,0.088793001382000,0.017743049865400,1604
57,38,39,58242.564720700000180,67876,1.165401975780000,35,36,36,farmgate,23.757030000000000,90.390280000000004,1500.000000000000000,35,0.088793001382000,0.000684402095945,40
58,39,40,20751.195172899999307,71589,3.449873580950000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,1500.000000000000000,18,0.088795971809300,0.509059031060000,10564
59,40,41,67153.519247400006861,65984,0.982584393781000,18,19,19,chandrima_park,23.765400000000000,90.378159999999994,1500.000000000000000,18,0.088795971809300,0.078217680792300,5253
60,40,41,67153.519247400006861,65984,0.982584393781000,31,32,32,shewrapara,23.788660000000000,90.375789999999995,1500.000000000000000,31,0.088804234690900,0.072421004047400,4863
61,40,41,67153.519247400006861,65984,0.982584393781000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,1500.000000000000000,33,0.088803591512900,0.085593135721800,5748
62,40,41,67153.519247400006861,65984,0.982584393781000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1500.000000000000000,40,0.088795648576600,0.000731167361394,49
63,41,42,90046.213838800002122,54739,0.607898962837000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1500.000000000000000,40,0.088795648576600,0.496534775779000,44711
64,42,43,110179.980599000002258,186639,1.693946568020000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1500.000000000000000,40,0.088795648576600,0.427653904041000,47119
65,42,43,110179.980599000002258,186639,1.693946568020000,48,49,49,technical,23.782240000000002,90.351969999999994,1500.000000000000000,48,0.088801952794600,0.040640438168700,4478
66,43,44,92727.889606500000809,51384,0.554137490005000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1500.000000000000000,40,0.088795648576600,0.354156094182000,32840
67,44,45,54265.061513499997091,72973,1.344751078590000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,1500.000000000000000,19,0.088789507353500,0.001262917134490,69
68,44,45,54265.061513499997091,72973,1.344751078590000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1500.000000000000000,40,0.088795648576600,0.124003518120000,6729
69,45,48,94861.147371800005203,128921,1.359049553710000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,1500.000000000000000,25,0.088786404755200,0.727856049615000,69045
70,47,46,21036.586271399999532,114756,5.455067591270000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,1500.000000000000000,19,0.088789507353500,0.006223072866340,131
71,47,46,21036.586271399999532,114756,5.455067591270000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1500.000000000000000,40,0.088795648576600,2.570597595280000,54077
72,47,46,21036.586271399999532,114756,5.455067591270000,48,49,49,technical,23.782240000000002,90.351969999999994,1500.000000000000000,48,0.088801952794600,0.031822472899200,669
73,48,47,82900.772416299994802,106548,1.285247373390000,19,20,20,dhanmondi_lake_park,23.747180000000000,90.378760000000000,1500.000000000000000,19,0.088789507353500,0.106476837469000,8827
74,48,47,82900.772416299994802,106548,1.285247373390000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,1500.000000000000000,25,0.088786404755200,0.054286608513700,4500
75,48,47,82900.772416299994802,106548,1.285247373390000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1500.000000000000000,40,0.088795648576600,0.115585876339000,9582
76,52,56,18184.052308199999970,38201,2.100796860490000,15,16,16,ramna_park,23.734610000000000,90.402889999999999,1500.000000000000000,15,0.088785051163500,0.001772365113750,32
77,57,58,93831.845987699998659,84519,0.900749624078000,20,21,21,azimpur_colony,23.727290000000000,90.384169999999997,1500.000000000000000,20,0.088782458159100,0.034662596671300,3252
78,57,58,93831.845987699998659,84519,0.900749624078000,25,26,26,shimanto_square,23.738430000000001,90.375749999999996,1500.000000000000000,25,0.088786404755200,0.291547779028000,27356
79,59,60,157213.536602999985917,66470,0.422800742457000,24,25,25,lalbag,23.720009999999998,90.387050000000002,1500.000000000000000,24,0.088779879787500,0.001062295042290,167
80,64,67,79372.182031699994695,35656,0.449225397202000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1500.000000000000000,26,0.088779798256800,0.093204099500100,7398
81,65,65,121434.606528999996954,58233,0.479542048715000,24,25,25,lalbag,23.720009999999998,90.387050000000002,1500.000000000000000,24,0.088779879787500,0.087829986869900,10666
82,66,66,87366.174929999993765,33613,0.384736999496000,24,25,25,lalbag,23.720009999999998,90.387050000000002,1500.000000000000000,24,0.088779879787500,0.003245661257030,284
83,66,66,87366.174929999993765,33613,0.384736999496000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1500.000000000000000,26,0.088779798256800,0.111593333231000,9749
84,67,68,134609.543978000001516,36147,0.268532222396000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1500.000000000000000,26,0.088779798256800,0.056724097691900,7636
85,70,77,96322.619328000000678,40587,0.421365202516000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.182580468594000,17587
86,72,75,70545.945326100001694,38322,0.543220447651000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.521028168064000,36756
87,74,73,49182.583740000001853,18170,0.369439720696000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.041815252541100,2057
88,74,73,49182.583740000001853,18170,0.369439720696000,26,27,27,agashadek_Rroad,23.719780000000000,90.403540000000007,1500.000000000000000,26,0.088779798256800,0.120528416956000,5928
89,76,76,84864.548244399993564,46434,0.547154270665000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.547154270665000,46434
90,77,78,95584.384657999995397,27882,0.291700366119000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.163325938706000,15611
91,78,79,107465.713388000003761,40043,0.372611866032000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.104951285732000,11279
92,79,84,81741.009445799994865,58741,0.718623373974000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.209599092359000,17133
93,80,80,109550.423980999999912,26939,0.245905027302000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.176514151451000,19337
94,81,81,92471.997099800006254,50419,0.545235331574000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.119495041569000,11050
95,84,85,67051.634749499993632,60966,0.909239576749000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.180045841722000,12072
96,85,86,67787.036369599998579,56766,0.837416754591000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.012643040658400,857
97,86,87,107488.550558999995701,69399,0.645640857926000,17,18,18,gulistan,23.719339999999999,90.416659999999993,1500.000000000000000,17,0.088779641905100,0.024364630366000,2619
98,90,91,5792.441375649999827,94573,16.326967139899999,21,22,22,mirpur_dohs,23.836990000000000,90.374240000000000,1500.000000000000000,21,0.088821438218600,0.080651211567900,467
99,90,91,5792.441375649999827,94573,16.326967139899999,22,23,23,kafrul,23.790320000000001,90.386579999999995,1500.000000000000000,22,0.088804824966300,0.029279759893200,170
100,90,91,5792.441375649999827,94573,16.326967139899999,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,1500.000000000000000,38,0.088805443346900,0.221700993083000,1284
101,90,91,5792.441375649999827,94573,16.326967139899999,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,1500.000000000000000,41,0.088828321487100,0.454528648663000,2633
102,90,91,5792.441375649999827,94573,16.326967139899999,43,44,44,baridhara,23.805040000000002,90.424139999999994,1500.000000000000000,43,0.088810059736500,0.001788058204690,10
103,90,91,5792.441375649999827,94573,16.326967139899999,45,46,46,airport,23.853190000000001,90.405980000000000,1500.000000000000000,45,0.088827215503700,0.684086391469000,3963
104,90,91,5792.441375649999827,94573,16.326967139899999,47,48,48,jamuna_future_park,23.813110000000002,90.421040000000005,1500.000000000000000,47,0.088812931625200,1.209555779890000,7006
105,0,1,32644.580132800001593,183298,5.614959642740000,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,1500.000000000000000,41,0.088828321487100,0.790232826968000,25797
106,0,1,32644.580132800001593,183298,5.614959642740000,42,43,43,uttara_sector_7,23.869800000000001,90.400049999999993,1500.000000000000000,42,0.088833144366500,0.790232826968000,25797
107,0,1,32644.580132800001593,183298,5.614959642740000,41,42,42,uttara_sector_1,23.856290000000001,90.401390000000006,1500.000000000000000,41,0.088828321487100,0.108964507620000,3557
108,0,1,32644.580132800001593,183298,5.614959642740000,45,46,46,airport,23.853190000000001,90.405980000000000,1500.000000000000000,45,0.088827215503700,0.108964507620000,3557
109,1,2,80339.492450100005954,151868,1.890328098530000,21,22,22,mirpur_dohs,23.836990000000000,90.374240000000000,1500.000000000000000,21,0.088821438218600,0.602166179133000,48378
110,1,2,80339.492450100005954,151868,1.890328098530000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1500.000000000000000,29,0.088814996853300,0.602166179133000,48378
111,1,2,80339.492450100005954,151868,1.890328098530000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1500.000000000000000,23,0.088812550694000,0.282024352681000,22658
112,1,2,80339.492450100005954,151868,1.890328098530000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1500.000000000000000,29,0.088814996853300,0.282024352681000,22658
113,2,3,71784.943147600002703,94664,1.318716653510000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1500.000000000000000,23,0.088812550694000,0.174712453583000,12542
114,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1500.000000000000000,37,0.088811035051000,0.174712453583000,12542
115,2,3,71784.943147600002703,94664,1.318716653510000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1500.000000000000000,29,0.088814996853300,0.000063466946906,5
116,2,3,71784.943147600002703,94664,1.318716653510000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1500.000000000000000,37,0.088811035051000,0.000063466946906,5
117,3,4,66722.266262200006167,75246,1.127749463790000,22,23,23,kafrul,23.790320000000001,90.386579999999995,1500.000000000000000,22,0.088804824966300,0.303385945472000,20243
118,3,4,66722.266262200006167,75246,1.127749463790000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,1500.000000000000000,38,0.088805443346900,0.303385945472000,20243
119,3,4,66722.266262200006167,75246,1.127749463790000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1500.000000000000000,23,0.088812550694000,0.000981004354150,65
120,3,4,66722.266262200006167,75246,1.127749463790000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1500.000000000000000,37,0.088811035051000,0.000981004354150,65
121,3,4,66722.266262200006167,75246,1.127749463790000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,1500.000000000000000,32,0.088808252430800,0.192615151915000,12852
122,3,4,66722.266262200006167,75246,1.127749463790000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1500.000000000000000,37,0.088811035051000,0.192615151915000,12852
123,3,4,66722.266262200006167,75246,1.127749463790000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1500.000000000000000,37,0.088811035051000,0.024803393318200,1655
124,3,4,66722.266262200006167,75246,1.127749463790000,38,39,39,kochukhetmmarket,23.792059999999999,90.388159999999999,1500.000000000000000,38,0.088805443346900,0.024803393318200,1655
125,4,5,98890.981691199995112,118110,1.194345510380000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1500.000000000000000,23,0.088812550694000,0.014445805465000,1429
126,4,5,98890.981691199995112,118110,1.194345510380000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1500.000000000000000,29,0.088814996853300,0.014445805465000,1429
127,4,5,98890.981691199995112,118110,1.194345510380000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1500.000000000000000,29,0.088814996853300,0.011980616387900,1185
128,4,5,98890.981691199995112,118110,1.194345510380000,37,38,38,mirpur_10,23.807780000000001,90.368570000000005,1500.000000000000000,37,0.088811035051000,0.011980616387900,1185
129,5,12,138390.602130000013858,116544,0.842138109139000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,1500.000000000000000,32,0.088808252430800,0.034361054441700,4755
130,5,12,138390.602130000013858,116544,0.842138109139000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.034361054441700,4755
131,5,12,138390.602130000013858,116544,0.842138109139000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,1500.000000000000000,33,0.088803591512900,0.013704577518000,1897
132,5,12,138390.602130000013858,116544,0.842138109139000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.013704577518000,1897
133,5,12,138390.602130000013858,116544,0.842138109139000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.015585356280800,2157
134,5,12,138390.602130000013858,116544,0.842138109139000,48,49,49,technical,23.782240000000002,90.351969999999994,1500.000000000000000,48,0.088801952794600,0.015585356280800,2157
135,6,6,58389.779890899997554,163770,2.804771662200000,21,22,22,mirpur_dohs,23.836990000000000,90.374240000000000,1500.000000000000000,21,0.088821438218600,0.050495042205200,2948
136,6,6,58389.779890899997554,163770,2.804771662200000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1500.000000000000000,29,0.088814996853300,0.050495042205200,2948
137,6,6,58389.779890899997554,163770,2.804771662200000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1500.000000000000000,23,0.088812550694000,0.901287697688000,52626
138,6,6,58389.779890899997554,163770,2.804771662200000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1500.000000000000000,29,0.088814996853300,0.901287697688000,52626
139,6,6,58389.779890899997554,163770,2.804771662200000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1500.000000000000000,23,0.088812550694000,0.034087106943500,1990
140,6,6,58389.779890899997554,163770,2.804771662200000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.034087106943500,1990
141,7,7,116705.176107999999658,113750,0.974678277295000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1500.000000000000000,23,0.088812550694000,0.027768360621000,3241
142,7,7,116705.176107999999658,113750,0.974678277295000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.027768360621000,3241
143,7,7,116705.176107999999658,113750,0.974678277295000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,1500.000000000000000,32,0.088808252430800,0.002137067038890,249
144,7,7,116705.176107999999658,113750,0.974678277295000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.002137067038890,249
145,8,8,26705.429750899998908,111251,4.165856945110000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1500.000000000000000,23,0.088812550694000,0.328247361878000,8766
146,8,8,26705.429750899998908,111251,4.165856945110000,29,30,30,mirpur_milk_vita,23.818909999999999,90.361080000000001,1500.000000000000000,29,0.088814996853300,0.328247361878000,8766
147,8,8,26705.429750899998908,111251,4.165856945110000,23,24,24,mirpur_6,23.812040000000000,90.362589999999997,1500.000000000000000,23,0.088812550694000,0.206341770114000,5510
148,8,8,26705.429750899998908,111251,4.165856945110000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.206341770114000,5510
149,8,8,26705.429750899998908,111251,4.165856945110000,32,33,33,mirpur_monipur,23.799959999999999,90.366489999999999,1500.000000000000000,32,0.088808252430800,0.102406558605000,2735
150,8,8,26705.429750899998908,111251,4.165856945110000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.102406558605000,2735
151,9,9,49387.283863999997266,71260,1.442881535990000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.075841943089200,3746
152,9,9,49387.283863999997266,71260,1.442881535990000,48,49,49,technical,23.782240000000002,90.351969999999994,1500.000000000000000,48,0.088801952794600,0.075841943089200,3746
153,10,10,42414.774840199999744,87879,2.071895945010000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,1500.000000000000000,33,0.088803591512900,0.850523916094000,36075
154,10,10,42414.774840199999744,87879,2.071895945010000,48,49,49,technical,23.782240000000002,90.351969999999994,1500.000000000000000,48,0.088801952794600,0.850523916094000,36075
155,10,10,42414.774840199999744,87879,2.071895945010000,36,37,37,mirpur_1,23.799530000000001,90.354439999999997,1500.000000000000000,36,0.088808099307800,0.245148029560000,10398
156,10,10,42414.774840199999744,87879,2.071895945010000,48,49,49,technical,23.782240000000002,90.351969999999994,1500.000000000000000,48,0.088801952794600,0.245148029560000,10398
157,10,10,42414.774840199999744,87879,2.071895945010000,40,41,41,mohammadpur,23.764489999999999,90.357939999999999,1500.000000000000000,40,0.088795648576600,0.001492230800040,63
158,10,10,42414.774840199999744,87879,2.071895945010000,48,49,49,technical,23.782240000000002,90.351969999999994,1500.000000000000000,48,0.088801952794600,0.001492230800040,63
159,11,11,81226.625680500001181,97033,1.194595973760000,33,34,34,mirpur_paikpara,23.786850000000001,90.361760000000004,1500.000000000000000,33,0.088803591512900,0.526348402890000,42754
160,11,11,81226.625680500001181,97033,1.194595973760000,48,49,49,technical,23.782240000000002,90.351969999999994,1500.000000000000000,48,0.088801952794600,0.526348402890000,42754
161,12,13,51876.690948700001172,157206,3.030378328400000,31,32,32,shewrapara,23.788660000000000,90.375789999999995,1500.000000000000000,31,0.088804234690900,0.443702558548000,23018
